StartTime,EndTime,AreaID,UnitName,Load
2023-01-20T03:15+00:00Z,2023-01-20T03:30+00:00Z,10Y1001A1001A83F,MAW,49997
2023-01-20T03:30+00:00Z,2023-01-20T03:45+00:00Z,10Y1001A1001A83F,MAW,50443
2023-01-20T03:45+00:00Z,2023-01-20T04:00+00:00Z,10Y1001A1001A83F,MAW,51869
2023-01-20T04:00+00:00Z,2023-01-20T04:15+00:00Z,10Y1001A1001A83F,MAW,52587
2023-01-20T04:15+00:00Z,2023-01-20T04:30+00:00Z,10Y1001A1001A83F,MAW,53402
2023-01-20T04:30+00:00Z,2023-01-20T04:45+00:00Z,10Y1001A1001A83F,MAW,54237
2023-01-20T04:45+00:00Z,2023-01-20T05:00+00:00Z,10Y1001A1001A83F,MAW,56590
2023-01-20T05:00+00:00Z,2023-01-20T05:15+00:00Z,10Y1001A1001A83F,MAW,58391
2023-01-20T05:15+00:00Z,2023-01-20T05:30+00:00Z,10Y1001A1001A83F,MAW,59772
2023-01-20T05:30+00:00Z,2023-01-20T05:45+00:00Z,10Y1001A1001A83F,MAW,61183
2023-01-20T05:45+00:00Z,2023-01-20T06:00+00:00Z,10Y1001A1001A83F,MAW,62832
2023-01-20T06:00+00:00Z,2023-01-20T06:15+00:00Z,10Y1001A1001A83F,MAW,63930
2023-01-20T06:15+00:00Z,2023-01-20T06:30+00:00Z,10Y1001A1001A83F,MAW,64862
2023-01-20T06:30+00:00Z,2023-01-20T06:45+00:00Z,10Y1001A1001A83F,MAW,65692
2023-01-20T06:45+00:00Z,2023-01-20T07:00+00:00Z,10Y1001A1001A83F,MAW,66362
2023-01-20T07:00+00:00Z,2023-01-20T07:15+00:00Z,10Y1001A1001A83F,MAW,66885
2023-01-20T07:15+00:00Z,2023-01-20T07:30+00:00Z,10Y1001A1001A83F,MAW,67345
2023-01-20T07:30+00:00Z,2023-01-20T07:45+00:00Z,10Y1001A1001A83F,MAW,67466
2023-01-20T07:45+00:00Z,2023-01-20T08:00+00:00Z,10Y1001A1001A83F,MAW,66904
2023-01-20T08:00+00:00Z,2023-01-20T08:15+00:00Z,10Y1001A1001A83F,MAW,66945
2023-01-20T08:15+00:00Z,2023-01-20T08:30+00:00Z,10Y1001A1001A83F,MAW,67321
2023-01-20T08:30+00:00Z,2023-01-20T08:45+00:00Z,10Y1001A1001A83F,MAW,67449
2023-01-20T08:45+00:00Z,2023-01-20T09:00+00:00Z,10Y1001A1001A83F,MAW,67583
2023-01-20T09:00+00:00Z,2023-01-20T09:15+00:00Z,10Y1001A1001A83F,MAW,67654
2023-01-20T09:15+00:00Z,2023-01-20T09:30+00:00Z,10Y1001A1001A83F,MAW,67834
2023-01-20T09:30+00:00Z,2023-01-20T09:45+00:00Z,10Y1001A1001A83F,MAW,67884
2023-01-20T09:45+00:00Z,2023-01-20T10:00+00:00Z,10Y1001A1001A83F,MAW,67797
2023-01-20T10:00+00:00Z,2023-01-20T10:15+00:00Z,10Y1001A1001A83F,MAW,68193
2023-01-20T10:15+00:00Z,2023-01-20T10:30+00:00Z,10Y1001A1001A83F,MAW,68243
2023-01-20T10:30+00:00Z,2023-01-20T10:45+00:00Z,10Y1001A1001A83F,MAW,68010
2023-01-20T10:45+00:00Z,2023-01-20T11:00+00:00Z,10Y1001A1001A83F,MAW,67626
2023-01-20T11:00+00:00Z,2023-01-20T11:15+00:00Z,10Y1001A1001A83F,MAW,67494
2023-01-20T11:15+00:00Z,2023-01-20T11:30+00:00Z,10Y1001A1001A83F,MAW,67308
2023-01-20T11:30+00:00Z,2023-01-20T11:45+00:00Z,10Y1001A1001A83F,MAW,67002
2023-01-20T11:45+00:00Z,2023-01-20T12:00+00:00Z,10Y1001A1001A83F,MAW,66934
2023-01-20T12:00+00:00Z,2023-01-20T12:15+00:00Z,10Y1001A1001A83F,MAW,66550
2023-01-20T12:15+00:00Z,2023-01-20T12:30+00:00Z,10Y1001A1001A83F,MAW,65847
2023-01-20T12:30+00:00Z,2023-01-20T12:45+00:00Z,10Y1001A1001A83F,MAW,65247
2023-01-20T12:45+00:00Z,2023-01-20T13:00+00:00Z,10Y1001A1001A83F,MAW,65192
2023-01-20T13:00+00:00Z,2023-01-20T13:15+00:00Z,10Y1001A1001A83F,MAW,64730
2023-01-20T13:15+00:00Z,2023-01-20T13:30+00:00Z,10Y1001A1001A83F,MAW,64679
2023-01-20T13:30+00:00Z,2023-01-20T13:45+00:00Z,10Y1001A1001A83F,MAW,64229
2023-01-20T13:45+00:00Z,2023-01-20T14:00+00:00Z,10Y1001A1001A83F,MAW,64076
2023-01-20T14:00+00:00Z,2023-01-20T14:15+00:00Z,10Y1001A1001A83F,MAW,63830
2023-01-20T14:15+00:00Z,2023-01-20T14:30+00:00Z,10Y1001A1001A83F,MAW,63637
2023-01-20T14:30+00:00Z,2023-01-20T14:45+00:00Z,10Y1001A1001A83F,MAW,63359
2023-01-20T14:45+00:00Z,2023-01-20T15:00+00:00Z,10Y1001A1001A83F,MAW,63590
2023-01-20T15:00+00:00Z,2023-01-20T15:15+00:00Z,10Y1001A1001A83F,MAW,63697
2023-01-20T15:15+00:00Z,2023-01-20T15:30+00:00Z,10Y1001A1001A83F,MAW,63930
2023-01-20T15:30+00:00Z,2023-01-20T15:45+00:00Z,10Y1001A1001A83F,MAW,64235
2023-01-20T15:45+00:00Z,2023-01-20T16:00+00:00Z,10Y1001A1001A83F,MAW,65035
2023-01-20T16:00+00:00Z,2023-01-20T16:15+00:00Z,10Y1001A1001A83F,MAW,65957
2023-01-20T16:15+00:00Z,2023-01-20T16:30+00:00Z,10Y1001A1001A83F,MAW,66234
2023-01-20T16:30+00:00Z,2023-01-20T16:45+00:00Z,10Y1001A1001A83F,MAW,66402
2023-01-20T16:45+00:00Z,2023-01-20T17:00+00:00Z,10Y1001A1001A83F,MAW,66147
2023-01-20T17:00+00:00Z,2023-01-20T17:15+00:00Z,10Y1001A1001A83F,MAW,65966
2023-01-20T17:15+00:00Z,2023-01-20T17:30+00:00Z,10Y1001A1001A83F,MAW,65734
2023-01-20T17:30+00:00Z,2023-01-20T17:45+00:00Z,10Y1001A1001A83F,MAW,65397
2023-01-20T17:45+00:00Z,2023-01-20T18:00+00:00Z,10Y1001A1001A83F,MAW,65024
2023-01-20T18:00+00:00Z,2023-01-20T18:15+00:00Z,10Y1001A1001A83F,MAW,64320
2023-01-20T18:15+00:00Z,2023-01-20T18:30+00:00Z,10Y1001A1001A83F,MAW,63708
2023-01-20T18:30+00:00Z,2023-01-20T18:45+00:00Z,10Y1001A1001A83F,MAW,62971
2023-01-20T18:45+00:00Z,2023-01-20T19:00+00:00Z,10Y1001A1001A83F,MAW,61704
2023-01-20T19:00+00:00Z,2023-01-20T19:15+00:00Z,10Y1001A1001A83F,MAW,61032
2023-01-20T19:15+00:00Z,2023-01-20T19:30+00:00Z,10Y1001A1001A83F,MAW,60062
2023-01-20T19:30+00:00Z,2023-01-20T19:45+00:00Z,10Y1001A1001A83F,MAW,59115
2023-01-20T19:45+00:00Z,2023-01-20T20:00+00:00Z,10Y1001A1001A83F,MAW,57960
2023-01-20T20:00+00:00Z,2023-01-20T20:15+00:00Z,10Y1001A1001A83F,MAW,57651
2023-01-20T20:15+00:00Z,2023-01-20T20:30+00:00Z,10Y1001A1001A83F,MAW,56644
2023-01-20T20:30+00:00Z,2023-01-20T20:45+00:00Z,10Y1001A1001A83F,MAW,55612
2023-01-20T20:45+00:00Z,2023-01-20T21:00+00:00Z,10Y1001A1001A83F,MAW,55340
2023-01-20T21:00+00:00Z,2023-01-20T21:15+00:00Z,10Y1001A1001A83F,MAW,54679
2023-01-20T21:15+00:00Z,2023-01-20T21:30+00:00Z,10Y1001A1001A83F,MAW,54001
2023-01-20T21:30+00:00Z,2023-01-20T21:45+00:00Z,10Y1001A1001A83F,MAW,53373
2023-01-20T21:45+00:00Z,2023-01-20T22:00+00:00Z,10Y1001A1001A83F,MAW,52609
2023-01-20T22:00+00:00Z,2023-01-20T22:15+00:00Z,10Y1001A1001A83F,MAW,51929
2023-01-20T22:15+00:00Z,2023-01-20T22:30+00:00Z,10Y1001A1001A83F,MAW,51820
2023-01-20T22:30+00:00Z,2023-01-20T22:45+00:00Z,10Y1001A1001A83F,MAW,51175
2023-01-20T22:45+00:00Z,2023-01-20T23:00+00:00Z,10Y1001A1001A83F,MAW,50423
2023-01-20T23:00+00:00Z,2023-01-20T23:15+00:00Z,10Y1001A1001A83F,MAW,49937
2023-01-20T23:15+00:00Z,2023-01-20T23:30+00:00Z,10Y1001A1001A83F,MAW,49376
2023-01-20T23:30+00:00Z,2023-01-20T23:45+00:00Z,10Y1001A1001A83F,MAW,48957
