StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-07-09T23:00+00:00Z,2022-07-10T00:00+00:00Z,10YPL-AREA-----S,MAW,B05,5045
2022-07-10T00:00+00:00Z,2022-07-10T01:00+00:00Z,10YPL-AREA-----S,MAW,B05,5016
2022-07-10T01:00+00:00Z,2022-07-10T02:00+00:00Z,10YPL-AREA-----S,MAW,B05,5000
2022-07-10T02:00+00:00Z,2022-07-10T03:00+00:00Z,10YPL-AREA-----S,MAW,B05,5081
2022-07-10T03:00+00:00Z,2022-07-10T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,5135
2022-07-10T04:00+00:00Z,2022-07-10T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,5065
2022-07-10T05:00+00:00Z,2022-07-10T06:00+00:00Z,10YPL-AREA-----S,MAW,B05,4955
2022-07-10T06:00+00:00Z,2022-07-10T07:00+00:00Z,10YPL-AREA-----S,MAW,B05,4804
2022-07-10T07:00+00:00Z,2022-07-10T08:00+00:00Z,10YPL-AREA-----S,MAW,B05,4881
2022-07-10T08:00+00:00Z,2022-07-10T09:00+00:00Z,10YPL-AREA-----S,MAW,B05,4944
2022-07-10T09:00+00:00Z,2022-07-10T10:00+00:00Z,10YPL-AREA-----S,MAW,B05,5000
2022-07-10T10:00+00:00Z,2022-07-10T11:00+00:00Z,10YPL-AREA-----S,MAW,B05,4997
2022-07-10T11:00+00:00Z,2022-07-10T12:00+00:00Z,10YPL-AREA-----S,MAW,B05,4826
2022-07-10T12:00+00:00Z,2022-07-10T13:00+00:00Z,10YPL-AREA-----S,MAW,B05,5004
2022-07-10T13:00+00:00Z,2022-07-10T14:00+00:00Z,10YPL-AREA-----S,MAW,B05,5056
2022-07-10T14:00+00:00Z,2022-07-10T15:00+00:00Z,10YPL-AREA-----S,MAW,B05,5259
2022-07-10T15:00+00:00Z,2022-07-10T16:00+00:00Z,10YPL-AREA-----S,MAW,B05,6088
2022-07-10T16:00+00:00Z,2022-07-10T17:00+00:00Z,10YPL-AREA-----S,MAW,B05,6755
2022-07-10T17:00+00:00Z,2022-07-10T18:00+00:00Z,10YPL-AREA-----S,MAW,B05,6922
2022-07-10T18:00+00:00Z,2022-07-10T19:00+00:00Z,10YPL-AREA-----S,MAW,B05,6897
2022-07-10T19:00+00:00Z,2022-07-10T20:00+00:00Z,10YPL-AREA-----S,MAW,B05,6890
2022-07-10T20:00+00:00Z,2022-07-10T21:00+00:00Z,10YPL-AREA-----S,MAW,B05,6436
2022-07-10T21:00+00:00Z,2022-07-10T22:00+00:00Z,10YPL-AREA-----S,MAW,B05,6206
2022-07-10T22:00+00:00Z,2022-07-10T23:00+00:00Z,10YPL-AREA-----S,MAW,B05,6164
2022-07-10T23:00+00:00Z,2022-07-11T00:00+00:00Z,10YPL-AREA-----S,MAW,B05,6359
2022-07-11T00:00+00:00Z,2022-07-11T01:00+00:00Z,10YPL-AREA-----S,MAW,B05,6232
2022-07-11T01:00+00:00Z,2022-07-11T02:00+00:00Z,10YPL-AREA-----S,MAW,B05,6357
2022-07-11T02:00+00:00Z,2022-07-11T03:00+00:00Z,10YPL-AREA-----S,MAW,B05,6795
2022-07-11T03:00+00:00Z,2022-07-11T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,8348
2022-07-11T04:00+00:00Z,2022-07-11T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,9503
